trade_id,isin,listing_id,primary_ticker,currency,venue,price,phase,quantity,side,primary_mic,trade_time,bbo_timestamp,best_bid,best_ask,best_bid_min_1s,best_ask_min_1s,bbo_timestamp_min_1s,best_bid_1s,best_ask_1s,bbo_timestamp_1s,mid_price,mid_price_min_1s,mid_price_1s,slippage
1065,BE0974293251,324162,ABI,EUR,XBRU,48.13,CONTINUOUS_TRADING,103,1,XBRU,2022-09-02 07:26:01.747,2022-09-02 07:26:01.700053696,48.12,48.13,48.11,48.12,2022-09-02 07:25:59.949251454,48.13,48.135,2022-09-02 07:26:02.097307432,48.125,48.114999999999995,48.1325,1.0
1066,BE0974293251,324162,ABI,EUR,XBRU,48.12,CONTINUOUS_TRADING,43,1,XBRU,2022-09-02 07:26:09.316,2022-09-02 07:26:07.496097998,48.12,48.13,48.12,48.13,2022-09-02 07:26:07.496097998,48.115,48.13,2022-09-02 07:26:09.482704982,48.125,48.125,48.1225,0.0
982,CH0008742519,323472,SCMN,CHF,XSWX,508.4,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:26:21.400,2022-09-02 07:26:21.302944000,508.4,508.6,508.4,508.6,2022-09-02 07:26:20.195947000,508.2,508.6,2022-09-02 07:26:21.806591000,508.5,508.5,508.4,0.0
1067,BE0974293251,324162,ABI,EUR,XBRU,48.13,CONTINUOUS_TRADING,27,1,XBRU,2022-09-02 07:26:32.351,2022-09-02 07:26:32.342673761,48.13,48.14,48.135,48.145,2022-09-02 07:26:28.757830100,48.12,48.14,2022-09-02 07:26:33.217242893,48.135000000000005,48.14,48.129999999999995,0.0
1068,BE0974293251,324162,ABI,EUR,XBRU,48.13,CONTINUOUS_TRADING,85,1,XBRU,2022-09-02 07:26:36.955,2022-09-02 07:26:35.230103865,48.115,48.13,48.115,48.13,2022-09-02 07:26:35.230103865,48.125,48.14,2022-09-02 07:26:37.921578430,48.1225,48.1225,48.1325,1.0
1070,BE0974293251,324162,ABI,EUR,XBRU,48.12,CONTINUOUS_TRADING,36,1,XBRU,2022-09-02 07:27:07.144,2022-09-02 07:27:07.143203352,48.12,48.135,48.12,48.14,2022-09-02 07:27:01.954947949,48.115,48.125,2022-09-02 07:27:08.066109433,48.1275,48.129999999999995,48.120000000000005,0.0
1069,BE0974293251,324162,ABI,EUR,XBRU,48.12,CONTINUOUS_TRADING,3,1,XBRU,2022-09-02 07:27:07.144,2022-09-02 07:27:07.143203352,48.12,48.135,48.12,48.14,2022-09-02 07:27:01.954947949,48.115,48.125,2022-09-02 07:27:08.066109433,48.1275,48.129999999999995,48.120000000000005,0.0
983,CH0008742519,323472,SCMN,CHF,XSWX,508.4,CONTINUOUS_TRADING,11,1,XSWX,2022-09-02 07:27:20.197,2022-09-02 07:27:20.188667000,508.4,508.8,508.4,508.8,2022-09-02 07:27:19.010439000,508.4,508.8,2022-09-02 07:27:20.856628000,508.6,508.6,508.6,0.0
1071,BE0974293251,324162,ABI,EUR,XBRU,48.115,CONTINUOUS_TRADING,30,1,XBRU,2022-09-02 07:27:21.136,2022-09-02 07:27:20.950906320,48.115,48.125,48.115,48.125,2022-09-02 07:27:13.084827972,48.095,48.115,2022-09-02 07:27:21.817940952,48.120000000000005,48.120000000000005,48.105000000000004,0.0
1072,BE0974293251,324162,ABI,EUR,XBRU,48.1,CONTINUOUS_TRADING,125,1,XBRU,2022-09-02 07:27:26.959,2022-09-02 07:27:26.602679172,48.08,48.1,48.09,48.105,2022-09-02 07:27:25.729721010,48.1,48.11,2022-09-02 07:27:27.732820372,48.09,48.0975,48.105000000000004,1.0
1073,BE0974293251,324162,ABI,EUR,XBRU,48.105,CONTINUOUS_TRADING,3,1,XBRU,2022-09-02 07:27:27.460,2022-09-02 07:27:27.416477635,48.09,48.105,48.08,48.1,2022-09-02 07:27:26.414362150,48.095,48.11,2022-09-02 07:27:28.231309039,48.0975,48.09,48.1025,1.0
1074,BE0974293251,324162,ABI,EUR,XBRU,48.1,CONTINUOUS_TRADING,28,1,XBRU,2022-09-02 07:27:46.920,2022-09-02 07:27:37.769362224,48.1,48.11,48.1,48.11,2022-09-02 07:27:37.769362224,48.1,48.11,2022-09-02 07:27:47.826479551,48.105000000000004,48.105000000000004,48.105000000000004,0.0
1139,CH0012214059,323496,HOLN,CHF,XSWX,44.07,CONTINUOUS_TRADING,16,1,XSWX,2022-09-02 07:27:53.563,2022-09-02 07:27:53.562824000,44.07,44.09,44.07,44.1,2022-09-02 07:27:51.900333000,44.05,44.08,2022-09-02 07:27:53.874118000,44.08,44.085,44.065,0.0
984,CH0008742519,323472,SCMN,CHF,XSWX,508.6,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:28:01.460,2022-09-02 07:28:01.459411000,508.6,508.8,508.6,509.0,2022-09-02 07:27:59.818406000,508.2,508.6,2022-09-02 07:28:02.189098000,508.70000000000005,508.8,508.4,0.0
1189,BE0003593044,324084,COFB,EUR,XBRU,99.3,CONTINUOUS_TRADING,11,1,XBRU,2022-09-02 07:28:02.182,2022-09-02 07:26:46.482352449,99.3,99.4,99.3,99.4,2022-09-02 07:26:46.482352449,99.2,99.35,2022-09-02 07:28:02.208355910,99.35,99.35,99.275,0.0
1140,CH0012214059,323496,HOLN,CHF,XSWX,44.11,CONTINUOUS_TRADING,121,1,XSWX,2022-09-02 07:28:11.936,2022-09-02 07:28:11.836766000,44.09,44.12,44.1,44.12,2022-09-02 07:28:10.695874000,44.09,44.12,2022-09-02 07:28:12.101709000,44.105000000000004,44.11,44.105000000000004,0.6666666666666666
1075,BE0974293251,324162,ABI,EUR,XBRU,48.115,CONTINUOUS_TRADING,33,1,XBRU,2022-09-02 07:28:14.286,2022-09-02 07:28:11.370324127,48.115,48.125,48.115,48.125,2022-09-02 07:28:11.370324127,48.115,48.125,2022-09-02 07:28:14.655991447,48.120000000000005,48.120000000000005,48.120000000000005,0.0
1076,BE0974293251,324162,ABI,EUR,XBRU,48.11,CONTINUOUS_TRADING,43,1,XBRU,2022-09-02 07:28:48.206,2022-09-02 07:28:47.953073350,48.11,48.12,48.11,48.125,2022-09-02 07:28:46.530044084,48.1,48.12,2022-09-02 07:28:48.412325453,48.114999999999995,48.1175,48.11,0.0
1077,BE0974293251,324162,ABI,EUR,XBRU,48.1,CONTINUOUS_TRADING,32,1,XBRU,2022-09-02 07:29:02.493,2022-09-02 07:29:02.488200946,48.1,48.11,48.1,48.12,2022-09-02 07:29:01.461089741,48.07,48.09,2022-09-02 07:29:03.147979252,48.105000000000004,48.11,48.08,0.0
985,CH0008742519,323472,SCMN,CHF,XSWX,508.4,CONTINUOUS_TRADING,6,1,XSWX,2022-09-02 07:29:04.050,2022-09-02 07:29:04.037389000,508.4,508.6,508.4,508.8,2022-09-02 07:29:02.279818000,508.4,508.8,2022-09-02 07:29:04.615270000,508.5,508.6,508.6,0.0
1078,BE0974293251,324162,ABI,EUR,XBRU,48.085,CONTINUOUS_TRADING,21,1,XBRU,2022-09-02 07:29:08.594,2022-09-02 07:29:08.400256770,48.08,48.085,48.075,48.085,2022-09-02 07:29:07.380818391,48.09,48.095,2022-09-02 07:29:09.268300608,48.082499999999996,48.08,48.0925,1.0
1079,BE0974293251,324162,ABI,EUR,XBRU,48.095,CONTINUOUS_TRADING,11,1,XBRU,2022-09-02 07:29:09.645,2022-09-02 07:29:09.268300608,48.09,48.095,48.085,48.095,2022-09-02 07:29:08.606244007,48.09,48.105,2022-09-02 07:29:09.662228354,48.0925,48.09,48.0975,1.0
1082,BE0974293251,324162,ABI,EUR,XBRU,48.105,CONTINUOUS_TRADING,75,1,XBRU,2022-09-02 07:29:10.812,2022-09-02 07:29:09.662228354,48.09,48.105,48.09,48.105,2022-09-02 07:29:09.662228354,48.1,48.105,2022-09-02 07:29:11.741872725,48.0975,48.0975,48.1025,1.0
1080,BE0974293251,324162,ABI,EUR,XBRU,48.105,CONTINUOUS_TRADING,115,1,XBRU,2022-09-02 07:29:10.812,2022-09-02 07:29:09.662228354,48.09,48.105,48.09,48.105,2022-09-02 07:29:09.662228354,48.1,48.105,2022-09-02 07:29:11.741872725,48.0975,48.0975,48.1025,1.0
1081,BE0974293251,324162,ABI,EUR,XBRU,48.105,CONTINUOUS_TRADING,44,1,XBRU,2022-09-02 07:29:10.812,2022-09-02 07:29:09.662228354,48.09,48.105,48.09,48.105,2022-09-02 07:29:09.662228354,48.1,48.105,2022-09-02 07:29:11.741872725,48.0975,48.0975,48.1025,1.0
1083,BE0974293251,324162,ABI,EUR,XBRU,48.1,CONTINUOUS_TRADING,38,1,XBRU,2022-09-02 07:29:27.072,2022-09-02 07:29:27.055506184,48.1,48.11,48.095,48.11,2022-09-02 07:29:24.020564226,48.095,48.11,2022-09-02 07:29:27.929673008,48.105000000000004,48.1025,48.1025,0.0
1084,BE0974293251,324162,ABI,EUR,XBRU,48.085,CONTINUOUS_TRADING,18,1,XBRU,2022-09-02 07:29:42.998,2022-09-02 07:29:42.761970784,48.085,48.095,48.085,48.1,2022-09-02 07:29:41.965669347,48.07,48.085,2022-09-02 07:29:43.992282308,48.09,48.0925,48.0775,0.0
1085,BE0974293251,324162,ABI,EUR,XBRU,48.075,CONTINUOUS_TRADING,38,1,XBRU,2022-09-02 07:29:47.963,2022-09-02 07:29:45.304881180,48.055,48.075,48.055,48.075,2022-09-02 07:29:45.304881180,48.08,48.095,2022-09-02 07:29:48.519150296,48.065,48.065,48.0875,1.0
1086,BE0974293251,324162,ABI,EUR,XBRU,48.075,CONTINUOUS_TRADING,28,1,XBRU,2022-09-02 07:29:48.216,2022-09-02 07:29:48.086155363,48.065,48.075,48.055,48.075,2022-09-02 07:29:45.304881180,48.075,48.095,2022-09-02 07:29:49.064356100,48.07,48.065,48.085,1.0
986,CH0008742519,323472,SCMN,CHF,XSWX,508.6,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:30:00.310,2022-09-02 07:30:00.280759000,508.6,508.8,508.6,509.0,2022-09-02 07:29:58.145641000,508.4,508.6,2022-09-02 07:30:01.186480000,508.70000000000005,508.8,508.5,0.0
987,CH0008742519,323472,SCMN,CHF,XSWX,508.4,CONTINUOUS_TRADING,6,1,XSWX,2022-09-02 07:30:19.716,2022-09-02 07:30:16.230383000,508.4,508.6,508.4,508.6,2022-09-02 07:30:16.230383000,508.2,508.4,2022-09-02 07:30:19.766569000,508.5,508.5,508.29999999999995,0.0
988,CH0008742519,323472,SCMN,CHF,XSWX,508.2,CONTINUOUS_TRADING,6,1,XSWX,2022-09-02 07:31:02.243,2022-09-02 07:30:57.689969000,508.2,508.6,508.2,508.6,2022-09-02 07:30:57.689969000,507.8,508.2,2022-09-02 07:31:02.297261000,508.4,508.4,508.0,0.0
989,CH0008742519,323472,SCMN,CHF,XSWX,508.0,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:31:15.876,2022-09-02 07:31:15.869463000,508.0,508.2,508.0,508.4,2022-09-02 07:31:14.795360000,507.8,508.2,2022-09-02 07:31:15.876162000,508.1,508.2,508.0,0.0
990,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,6,1,XSWX,2022-09-02 07:31:28.710,2022-09-02 07:31:24.902883000,507.8,508.0,507.8,508.0,2022-09-02 07:31:24.902883000,507.4,507.8,2022-09-02 07:31:29.676177000,507.9,507.9,507.6,0.0
1190,BE0003593044,324084,COFB,EUR,XBRU,99.2,CONTINUOUS_TRADING,11,1,XBRU,2022-09-02 07:31:43.356,2022-09-02 07:31:18.811307394,99.2,99.3,99.2,99.3,2022-09-02 07:31:18.811307394,99.2,99.25,2022-09-02 07:31:43.454556418,99.25,99.25,99.225,0.0
991,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:32:07.475,2022-09-02 07:32:06.543310000,507.4,507.8,507.4,507.8,2022-09-02 07:32:05.038030000,507.2,507.6,2022-09-02 07:32:07.502219000,507.6,507.6,507.4,0.0
992,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:33:33.142,2022-09-02 07:33:33.141872000,507.2,507.4,507.2,507.6,2022-09-02 07:33:27.939807000,507.0,507.4,2022-09-02 07:33:33.665754000,507.29999999999995,507.4,507.2,0.0
993,CH0008742519,323472,SCMN,CHF,XSWX,507.0,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:33:41.448,2022-09-02 07:33:40.461449000,507.0,507.4,507.0,507.4,2022-09-02 07:33:39.737958000,506.8,507.2,2022-09-02 07:33:41.589311000,507.2,507.2,507.0,0.0
1191,BE0003593044,324084,COFB,EUR,XBRU,99.1,CONTINUOUS_TRADING,11,1,XBRU,2022-09-02 07:34:20.540,2022-09-02 07:34:20.527842756,99.1,99.2,99.1,99.25,2022-09-02 07:33:00.150723351,98.9,99.1,2022-09-02 07:34:21.528719579,99.15,99.175,99.0,0.0
994,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:36:13.248,2022-09-02 07:36:10.271023000,507.2,507.4,507.2,507.4,2022-09-02 07:36:10.271023000,506.8,507.2,2022-09-02 07:36:13.313841000,507.29999999999995,507.29999999999995,507.0,0.0
995,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 07:38:42.669,2022-09-02 07:38:40.048762000,507.4,507.6,507.4,507.6,2022-09-02 07:38:40.048762000,507.0,507.4,2022-09-02 07:38:42.767325000,507.5,507.5,507.2,0.0
100,BE0003851681,328336,AED,EUR,XBRU,91.8,CONTINUOUS_TRADING,11,1,XBRU,2022-09-02 07:39:39.072,2022-09-02 07:39:27.546957660,91.8,91.85,91.8,91.85,2022-09-02 07:39:27.546957660,91.75,91.85,2022-09-02 07:39:39.133233693,91.82499999999999,91.82499999999999,91.8,0.0
996,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:40:21.346,2022-09-02 07:40:20.293914000,507.4,507.6,507.4,507.6,2022-09-02 07:40:20.293914000,507.2,507.6,2022-09-02 07:40:21.361261000,507.5,507.5,507.4,0.0
997,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:40:59.000,2022-09-02 07:40:58.970631000,507.2,507.6,507.2,507.6,2022-09-02 07:40:55.217244000,507.0,507.4,2022-09-02 07:40:59.934029000,507.4,507.4,507.2,0.0
998,CH0008742519,323472,SCMN,CHF,XSWX,507.0,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 07:41:19.758,2022-09-02 07:41:16.768971000,507.0,507.2,507.0,507.2,2022-09-02 07:41:16.768971000,506.8,507.2,2022-09-02 07:41:20.502220000,507.1,507.1,507.0,0.0
1192,BE0003593044,324084,COFB,EUR,XBRU,99.1,CONTINUOUS_TRADING,14,1,XBRU,2022-09-02 07:41:39.611,2022-09-02 07:41:31.951439912,99.1,99.2,99.1,99.2,2022-09-02 07:41:31.951439912,99.0,99.1,2022-09-02 07:41:39.777742562,99.15,99.15,99.05,0.0
101,BE0003851681,328336,AED,EUR,XBRU,91.9,CONTINUOUS_TRADING,16,1,XBRU,2022-09-02 07:43:05.795,2022-09-02 07:43:00.780403102,91.9,91.95,91.9,91.95,2022-09-02 07:43:00.780403102,91.8,91.9,2022-09-02 07:43:06.689282110,91.92500000000001,91.92500000000001,91.85,0.0
999,CH0008742519,323472,SCMN,CHF,XSWX,506.8,CONTINUOUS_TRADING,9,1,XSWX,2022-09-02 07:43:08.122,2022-09-02 07:43:08.046926000,506.8,507.2,506.8,507.2,2022-09-02 07:43:05.196901000,506.8,507.2,2022-09-02 07:43:08.327485000,507.0,507.0,507.0,0.0
1000,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,4,1,XSWX,2022-09-02 07:44:34.366,2022-09-02 07:44:31.419045000,507.2,507.4,507.2,507.4,2022-09-02 07:44:31.419045000,506.8,507.2,2022-09-02 07:44:34.599361000,507.29999999999995,507.29999999999995,507.0,0.0
1001,CH0008742519,323472,SCMN,CHF,XSWX,506.8,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:45:19.721,2022-09-02 07:45:18.353453000,506.8,507.0,506.8,507.0,2022-09-02 07:45:18.353453000,506.6,507.0,2022-09-02 07:45:19.824742000,506.9,506.9,506.8,0.0
1002,CH0008742519,323472,SCMN,CHF,XSWX,506.8,CONTINUOUS_TRADING,6,1,XSWX,2022-09-02 07:46:26.134,2022-09-02 07:46:25.632778000,506.8,507.0,506.8,507.0,2022-09-02 07:46:24.976390000,506.8,507.2,2022-09-02 07:46:27.068111000,506.9,506.9,507.0,0.0
102,BE0003851681,328336,AED,EUR,XBRU,91.85,CONTINUOUS_TRADING,22,1,XBRU,2022-09-02 07:47:55.688,2022-09-02 07:47:53.393545961,91.85,91.95,91.85,91.95,2022-09-02 07:47:53.393545961,91.8,91.95,2022-09-02 07:47:55.692769876,91.9,91.9,91.875,0.0
1003,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:48:02.168,2022-09-02 07:48:02.145962000,507.4,507.6,507.4,507.6,2022-09-02 07:48:01.003989000,507.2,507.6,2022-09-02 07:48:02.168411000,507.5,507.5,507.4,0.0
1004,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:49:37.084,2022-09-02 07:49:37.078390000,507.4,507.6,507.4,507.8,2022-09-02 07:49:35.508438000,507.2,507.6,2022-09-02 07:49:38.041445000,507.5,507.6,507.4,0.0
103,BE0003851681,328336,AED,EUR,XBRU,91.95,CONTINUOUS_TRADING,17,1,XBRU,2022-09-02 07:50:54.472,2022-09-02 07:50:44.467718103,91.95,92.0,91.95,92.0,2022-09-02 07:50:44.467718103,91.85,92.0,2022-09-02 07:50:54.493976690,91.975,91.975,91.925,0.0
1005,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:51:55.471,2022-09-02 07:51:41.708534000,507.6,507.8,507.6,507.8,2022-09-02 07:51:41.708534000,507.4,507.8,2022-09-02 07:51:56.285500000,507.70000000000005,507.70000000000005,507.6,0.0
104,BE0003851681,328336,AED,EUR,XBRU,92.05,CONTINUOUS_TRADING,23,1,XBRU,2022-09-02 07:54:06.487,2022-09-02 07:53:53.353120978,92.05,92.15,92.05,92.15,2022-09-02 07:53:53.353120978,91.9,92.1,2022-09-02 07:54:06.536500409,92.1,92.1,92.0,0.0
1193,BE0003593044,324084,COFB,EUR,XBRU,99.05,CONTINUOUS_TRADING,14,1,XBRU,2022-09-02 07:54:09.150,2022-09-02 07:54:07.965750267,99.05,99.15,99.05,99.15,2022-09-02 07:54:07.965750267,98.95,99.15,2022-09-02 07:54:09.659611368,99.1,99.1,99.05000000000001,0.0
1006,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:54:35.360,2022-09-02 07:54:35.358587000,507.6,507.8,507.6,508.0,2022-09-02 07:54:33.808132000,507.4,507.6,2022-09-02 07:54:35.372688000,507.70000000000005,507.8,507.5,0.0
1007,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:54:46.758,2022-09-02 07:54:46.756954000,507.4,507.6,507.4,507.8,2022-09-02 07:54:45.123459000,507.2,507.6,2022-09-02 07:54:46.781810000,507.5,507.6,507.4,0.0
105,BE0003851681,328336,AED,EUR,XBRU,92.0,CONTINUOUS_TRADING,19,1,XBRU,2022-09-02 07:56:58.899,2022-09-02 07:56:25.024267823,92.0,92.1,92.0,92.1,2022-09-02 07:56:25.024267823,91.9,92.1,2022-09-02 07:56:58.903478600,92.05,92.05,92.0,0.0
1008,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 07:57:10.769,2022-09-02 07:57:10.768997000,507.6,508.0,507.6,508.0,2022-09-02 07:57:01.986042000,507.2,507.6,2022-09-02 07:57:10.842788000,507.8,507.8,507.4,0.0
1009,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,11,1,XSWX,2022-09-02 07:59:53.219,2022-09-02 07:59:50.720796000,507.6,507.8,507.6,507.8,2022-09-02 07:59:50.720796000,507.6,507.8,2022-09-02 07:59:53.283670000,507.70000000000005,507.70000000000005,507.70000000000005,0.0
1010,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 07:59:59.945,2022-09-02 07:59:54.237791000,507.6,507.8,507.6,507.8,2022-09-02 07:59:54.237791000,507.4,507.8,2022-09-02 08:00:00.067874000,507.70000000000005,507.70000000000005,507.6,0.0
106,BE0003851681,328336,AED,EUR,XBRU,92.0,CONTINUOUS_TRADING,18,1,XBRU,2022-09-02 08:00:49.155,2022-09-02 08:00:26.048539121,92.0,92.15,92.0,92.15,2022-09-02 08:00:26.048539121,91.9,92.05,2022-09-02 08:00:49.225462935,92.075,92.075,91.975,0.0
1011,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,4,1,XSWX,2022-09-02 08:01:41.263,2022-09-02 08:01:36.091846000,507.8,508.0,507.8,508.0,2022-09-02 08:01:36.091846000,507.6,507.8,2022-09-02 08:01:41.269796000,507.9,507.9,507.70000000000005,0.0
1012,CH0008742519,323472,SCMN,CHF,XSWX,508.0,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 08:04:52.909,2022-09-02 08:04:52.811509000,508.0,508.2,508.0,508.2,2022-09-02 08:04:50.149280000,507.8,508.2,2022-09-02 08:04:53.597107000,508.1,508.1,508.0,0.0
1013,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,3,1,XSWX,2022-09-02 08:05:20.314,2022-09-02 08:05:18.489857000,507.8,508.0,507.8,508.0,2022-09-02 08:05:18.489857000,507.6,508.0,2022-09-02 08:05:20.347124000,507.9,507.9,507.8,0.0
1014,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,2,1,XSWX,2022-09-02 08:05:20.314,2022-09-02 08:05:18.489857000,507.8,508.0,507.8,508.0,2022-09-02 08:05:18.489857000,507.6,508.0,2022-09-02 08:05:20.347124000,507.9,507.9,507.8,0.0
1015,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,5,1,XSWX,2022-09-02 08:07:00.321,2022-09-02 08:06:58.062373000,507.8,508.0,507.8,508.0,2022-09-02 08:06:58.062373000,507.6,508.0,2022-09-02 08:07:00.932356000,507.9,507.9,507.8,0.0
1016,CH0008742519,323472,SCMN,CHF,XSWX,507.8,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 08:09:41.068,2022-09-02 08:09:40.009915000,507.8,508.0,507.8,508.0,2022-09-02 08:09:40.009915000,507.6,508.0,2022-09-02 08:09:41.359911000,507.9,507.9,507.8,0.0
107,BE0003851681,328336,AED,EUR,XBRU,92.05,CONTINUOUS_TRADING,32,1,XBRU,2022-09-02 08:10:32.016,2022-09-02 08:10:16.301800612,92.05,92.15,92.05,92.15,2022-09-02 08:10:16.301800612,91.95,92.1,2022-09-02 08:10:32.812716403,92.1,92.1,92.025,0.0
1194,BE0003593044,324084,COFB,EUR,XBRU,99.0,CONTINUOUS_TRADING,16,1,XBRU,2022-09-02 08:10:32.024,2022-09-02 08:10:21.684117640,99.0,99.1,99.0,99.1,2022-09-02 08:10:21.684117640,98.95,99.05,2022-09-02 08:10:32.024168022,99.05,99.05,99.0,0.0
1017,CH0008742519,323472,SCMN,CHF,XSWX,507.6,CONTINUOUS_TRADING,9,1,XSWX,2022-09-02 08:11:45.697,2022-09-02 08:11:45.502155000,507.6,507.8,507.6,508.0,2022-09-02 08:11:43.476715000,507.4,507.6,2022-09-02 08:11:45.713628000,507.70000000000005,507.8,507.5,0.0
1018,CH0008742519,323472,SCMN,CHF,XSWX,507.4,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 08:11:50.823,2022-09-02 08:11:50.816069000,507.4,507.6,507.4,507.6,2022-09-02 08:11:49.796571000,507.2,507.6,2022-09-02 08:11:51.782232000,507.5,507.5,507.4,0.0
1019,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,7,1,XSWX,2022-09-02 08:12:43.400,2022-09-02 08:12:43.393901000,507.2,507.4,507.2,507.6,2022-09-02 08:12:40.592085000,507.0,507.4,2022-09-02 08:12:43.880299000,507.29999999999995,507.4,507.2,0.0
108,BE0003851681,328336,AED,EUR,XBRU,92.15,CONTINUOUS_TRADING,14,1,XBRU,2022-09-02 08:13:22.049,2022-09-02 08:12:54.841562081,92.15,92.3,92.15,92.3,2022-09-02 08:12:54.841562081,92.05,92.2,2022-09-02 08:13:22.062016511,92.225,92.225,92.125,0.0
1020,CH0008742519,323472,SCMN,CHF,XSWX,507.0,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 08:13:25.042,2022-09-02 08:13:25.041972000,507.0,507.2,507.0,507.4,2022-09-02 08:13:19.574363000,506.8,507.2,2022-09-02 08:13:25.150447000,507.1,507.2,507.0,0.0
1021,CH0008742519,323472,SCMN,CHF,XSWX,507.0,CONTINUOUS_TRADING,8,1,XSWX,2022-09-02 08:13:56.032,2022-09-02 08:13:55.609127000,506.8,507.0,506.8,507.0,2022-09-02 08:13:54.595787000,506.8,507.2,2022-09-02 08:13:56.645923000,506.9,506.9,507.0,1.0
1024,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,10,1,XSWX,2022-09-02 08:13:58.033,2022-09-02 08:13:56.645923000,506.8,507.2,506.8,507.2,2022-09-02 08:13:56.645923000,506.8,507.2,2022-09-02 08:13:58.386182000,507.0,507.0,507.0,1.0
1023,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,25,1,XSWX,2022-09-02 08:13:58.033,2022-09-02 08:13:56.645923000,506.8,507.2,506.8,507.2,2022-09-02 08:13:56.645923000,506.8,507.2,2022-09-02 08:13:58.386182000,507.0,507.0,507.0,1.0
1022,CH0008742519,323472,SCMN,CHF,XSWX,507.2,CONTINUOUS_TRADING,9,1,XSWX,2022-09-02 08:13:58.033,2022-09-02 08:13:56.645923000,506.8,507.2,506.8,507.2,2022-09-02 08:13:56.645923000,506.8,507.2,2022-09-02 08:13:58.386182000,507.0,507.0,507.0,1.0
109,BE0003851681,328336,AED,EUR,XBRU,92.3,CONTINUOUS_TRADING,19,1,XBRU,2022-09-02 08:17:58.129,2022-09-02 08:17:53.907684732,92.3,92.45,92.3,92.45,2022-09-02 08:17:53.907684732,92.2,92.4,2022-09-02 08:17:58.517541031,92.375,92.375,92.30000000000001,0.0
110,BE0003851681,328336,AED,EUR,XBRU,92.35,CONTINUOUS_TRADING,16,1,XBRU,2022-09-02 08:19:58.243,2022-09-02 08:19:54.419996875,92.35,92.55,92.35,92.55,2022-09-02 08:19:54.419996875,92.25,92.4,2022-09-02 08:19:58.269760004,92.44999999999999,92.44999999999999,92.325,0.0
111,BE0003851681,328336,AED,EUR,XBRU,92.45,CONTINUOUS_TRADING,17,1,XBRU,2022-09-02 08:22:56.189,2022-09-02 08:22:55.123721954,92.45,92.55,92.45,92.55,2022-09-02 08:22:55.123721954,92.4,92.5,2022-09-02 08:22:56.778370274,92.5,92.5,92.45,0.0
